id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
146,0.6295779999999999,0.852435,0.1631385585951648,0.4035168083737517,-2.1258494097009526e-16,3.885780586188048e-16,0,0,0.1623183912347311,0.4027699532751995
147,0.425746,0.354594,0.18285795195697574,0.2548648144074832,-8.788542810167499e-16,-6.730727086790012e-16,0,0,0.1795972214148388,0.2518201474641633
148,0.8465019999999999,0.3613509999999999,0.2159757049412292,0.2017870312447485,1.1248597539537109e-16,2.2204460492503126e-16,0,0,0.2151817354794962,0.2004087109181938
149,0.3613509999999999,0.8465019999999999,0.10486281007979414,0.4110758753231494,-2.5799945947008185e-16,-3.382710778154774e-17,0,0,0.1040637206189685,0.4101664078309857
150,0.6303039999999999,0.149758,0.22702593211215572,0.1014468241155555,-9.684635905726768e-17,4.9439619065339e-17,0,0,0.2245305433474957,0.1004692918199716
151,0.151765,0.628345,0.05637686239242612,0.3766314681888616,-2.2681509448396753e-16,-3.989863994746656e-16,0,0,0.05556414938573,0.3738992852178464
152,0.55768,0.383867,0.19245008225425408,0.2409442364150891,1.8366384801904443e-16,2.2204460492503126e-16,0,0,0.190224966723492,0.2388071158440791
153,0.380328,0.529633,0.1379398041171953,0.32596403486604686,-7.524363077049402e-17,6.453171330633721e-16,0,0,0.1360133305415332,0.322970266421456
154,0.177038,0.0965184,0.28111720698734644,0.2029805332822434,4.683753385137379e-17,1.734723475976807e-16,0,0,0.2724668113546018,0.2080621966292478
155,0.429634,0.106117,0.24682643895721412,0.09722180951939663,4.752058122003965e-16,8.673617379884035e-17,0,0,0.2426484153786991,0.0965977044663565
156,0.580126,0.6814379999999999,0.16192321288690437,0.35070553701370955,-2.762005034406822e-16,1.8041124150158796e-16,0,0,0.1609494790572702,0.3490776738448492
157,0.0716109,0.164088,0.12826645922737612,0.379805106909771,1.308848862624501e-15,2.463307335887066e-15,0,0,0.1329214126559219,0.3705766609673846
158,0.692535,0.4270129999999999,0.20003303401608719,0.2432005421719623,6.094842512627263e-16,1.5092094240998222e-16,0,0,0.198422912829963,0.2415304067035217
159,0.300931,0.40427,0.1435591104732339,0.3070770425729279,-3.624487862619041e-16,-4.544975507059235e-16,0,0,0.1410418026337992,0.3031799044970411
160,0.0980863,0.531849,0.043344855189843656,0.36794863390423416,-1.8610330290713684e-16,-6.245004513516506e-16,0,0,0.0429657019166382,0.3639572619919249
161,0.911576,0.540038,0.2154474192093403,0.2797342803972924,1.5407868123734622e-16,-3.295974604355933e-16,0,0,0.215255007477104,0.2786316746343964
162,0.536899,0.905776,0.14339945542815258,0.42225118263377226,-8.393757694111215e-17,3.434752482434078e-16,0,0,0.1426157935897641,0.4217630308114503
163,0.3907769999999999,0.227799,0.21580616264691344,0.1995535726455273,2.1770779623508927e-16,6.591949208711867e-17,0,0,0.2112338062244262,0.1970166589640786
164,0.534232,0.0916407999999999,0.2380691778525943,0.0706193168698519,2.0339632755828063e-16,1.457167719820518e-16,0,0,0.2349225649260563,0.0703844392494611
165,0.2784019999999999,0.5966829999999999,0.10100503437388397,0.3578709678768064,-2.0860049798621103e-16,-4.0245584642661925e-16,0,0,0.0997524677917146,0.3549564220879941
166,0.739619,0.891036,0.1822554568061605,0.4138949809639598,1.3185253670139338e-16,1.5612511283791264e-16,0,0,0.1817243835545298,0.4133945854386522
167,0.893634,0.7381339999999998,0.20952158075488114,0.3575845550512895,-4.444551280832765e-16,-3.295974604355933e-16,0,0,0.2093263796128681,0.356670347231813
168,0.601817,0.263487,0.21376607041747775,0.17318472361876047,2.123138904269739e-16,-2.732189474663471e-16,0,0,0.2110643233259295,0.1716108695824615
169,0.900749,0.268239,0.22175176036944322,0.15260265994584188,4.542807102714264e-16,1.4224732503009818e-16,0,0,0.2210588574776815,0.1517649870042645
170,0.268239,0.900749,0.07896148102008738,0.426928434837464,1.0740377771184527e-16,-6.93889390390723e-17,0,0,0.0784031762324126,0.426180160787138
171,0.7476479999999999,0.614048,0.1928849500600336,0.31596532889670925,-1.349831704744453e-16,-2.8449465006019636e-16,0,0,0.1920172921014871,0.3144090508163479
172,0.387544,0.7487789999999999,0.11629730051026854,0.384572106791893,7.413232354369635e-17,8.994541222939743e-16,0,0,0.1152601411575531,0.3828721593574352
173,0.747133,0.102446,0.2266930739278905,0.06423478853662346,3.156654625191546e-16,1.6306400674181987e-16,0,0,0.2250173963356629,0.0639203363124708
174,0.10255,0.747031,0.033972282626564265,0.3996147429306802,-6.879262784420526e-17,-2.255140518769849e-17,0,0,0.033741742166471,0.3975304861185678
175,0.0905231999999999,0.27478,0.08630279458179757,0.36280703756347066,-6.451002926288753e-17,4.8572257327350605e-17,0,0,0.0867569025301865,0.3558102124648648
176,0.913597,0.4459199999999999,0.21785577605442086,0.23895098413413507,4.294253754671961e-16,-3.2265856653168607e-16,0,0,0.2173979629161695,0.2377820042054139
177,0.4422789999999999,0.91412,0.12245559195434907,0.42663211076069274,-2.861209533189246e-16,-3.9898639947466563e-17,0,0,0.1217046598285658,0.4260042910350764
178,0.599543,0.4734229999999999,0.18493807567438125,0.27334993565818877,3.6450877038962654e-16,-1.3877787807814457e-17,0,0,0.182944088347215,0.2714315331802831
179,0.902865,0.902865,0.20935874459610204,0.41609076697932323,2.4228530423262007e-16,3.920475055707584e-16,0,0,0.2092158259921772,0.4159120306974296
180,0.525379,0.598666,0.15900091145886108,0.3281160277474555,-3.1973122066597526e-16,-2.3939183968479933e-16,0,0,0.1576303212602511,0.3260932057619249
181,0.8966629999999999,0.0988773,0.2250794972642325,0.05823148551462509,-5.54298360683214e-16,-1.2836953722228372e-16,0,0,0.2245050216644091,0.0580447061246616
182,0.0988947,0.896646,0.030195775935681013,0.42869844865481355,6.836233510700007e-16,1.2836953722228372e-16,0,0,0.0299273240083208,0.4279408508108737
183,0.0904543,0.448774,0.04819793891510926,0.3618238016279065,2.2106882296979435e-16,-2.7755575615628914e-16,0,0,0.0476758679308176,0.3569740961475701
184,0.7894649999999999,0.7198689999999999,0.1945730376173742,0.35328741205012193,1.9383501964967406e-16,1.3617579286417936e-16,0,0,0.1938811536811221,0.3522879007161772
185,0.801775,0.2633599999999999,0.21891385445997003,0.15422763875722012,-1.8266096100949536e-16,2.92300905702092e-16,0,0,0.2175489681047453,0.153082206287557
186,0.284215,0.792328,0.08690660354113788,0.4012787965366442,2.647079604123359e-16,-3.816391647148976e-17,0,0,0.0861881430405658,0.3998883638675001
187,0.7198879999999999,0.794458,0.1809084884735057,0.3817250270367367,2.0678445934729783e-16,-3.712308238590367e-16,0,0,0.1803153950844978,0.3808748223037662
188,0.25034,0.207956,0.2100206350296503,0.25090062021854465,7.24247051220317e-16,5.551115123125783e-16,0,0,0.2045121372331405,0.2468348901082726
189,0.722999,0.2006759999999999,0.2215918536312529,0.12449549824935957,-8.689880412471318e-17,-1.2836953722228372e-16,0,0,0.2197171835362013,0.1235662726158395
190,0.2006759999999999,0.722999,0.06636667782004224,0.39080194402413326,-1.6949468087737452e-16,-6.071532165918825e-18,0,0,0.0656220580969411,0.3886899315377315
191,0.5008519999999999,0.2939069999999999,0.2044069481707993,0.20786239712469978,5.117434254131581e-17,-2.8449465006019636e-16,0,0,0.2010478275908224,0.205651177278649
192,0.42497,0.447039,0.16234850493765407,0.2913947577253566,3.3935527998796284e-16,2.3939183968479933e-16,0,0,0.1599023964372957,0.2881848448275176
193,0.209314,0.2937589999999999,0.15133036844235903,0.3098998378814031,-2.894819800536297e-16,-1.52655665885959e-16,0,0,0.1479695300595649,0.3035596772909406
194,0.6331419999999999,0.7570799999999999,0.16725057076473604,0.3726022683404153,3.1851149322192907e-16,6.418476861114186e-17,0,0,0.1663159650332985,0.3714446256925916
195,0.81949,0.92517,0.1954884823244356,0.4244994295295328,-4.742063133226364e-16,7.910339050454239e-16,0,0,0.1951779375864092,0.4242185368160333
